date,store_nbr,item_nbr,units,sum_units
2014-02-24,15,61,3,773
2012-07-21,15,61,1,773
2012-08-23,15,61,4,773
2013-01-16,15,61,2,773
2012-05-14,15,61,1,773
2012-01-19,15,61,1,773
2013-03-09,15,61,2,773
2012-06-26,15,61,3,773
2012-06-27,15,61,2,773
2014-08-13,15,61,1,773
2014-08-25,15,61,1,773
2014-08-15,15,61,1,773
2012-05-01,15,61,2,773
2013-02-20,15,61,1,773
2012-07-18,15,61,1,773
2012-08-24,15,61,5,773
2012-08-27,15,61,2,773
2014-03-06,15,61,5,773
2013-07-01,15,61,1,773
2012-01-05,15,61,2,773
2012-07-26,15,61,2,773
2013-05-08,15,61,2,773
2012-07-30,15,61,1,773
2013-05-13,15,61,2,773
2014-07-05,15,61,1,773
2012-12-28,15,61,3,773
2012-07-27,15,61,3,773
2012-01-18,15,61,2,773
2013-12-30,15,61,1,773
2012-01-16,15,61,2,773
2013-02-10,15,61,5,773
2012-07-03,15,61,2,773
2013-04-09,15,61,1,773
2013-03-03,15,61,1,773
2013-06-23,15,61,2,773
2013-03-23,15,61,1,773
2012-07-08,15,61,4,773
2013-04-22,15,61,4,773
2014-03-09,15,61,2,773
2013-04-14,15,61,3,773
2013-01-15,15,61,1,773
2012-09-04,15,61,1,773
2012-06-05,15,61,7,773
2012-09-02,15,61,1,773
2013-03-21,15,61,2,773
2012-08-11,15,61,2,773
2013-03-22,15,61,3,773
2012-08-06,15,61,1,773
2013-05-25,15,61,2,773
2013-03-17,15,86,1,86
2012-04-19,15,86,2,86
2012-07-27,15,86,1,86
2012-04-27,15,86,1,86
2012-05-12,15,86,1,86
2013-05-20,15,86,3,86
2013-04-06,15,86,1,86
2012-06-06,15,86,1,86
2013-04-20,15,86,1,86
2013-04-13,15,86,1,86
2012-05-09,15,86,1,86
2012-06-29,15,86,1,86
2013-01-27,15,86,1,86
2012-08-23,15,86,1,86
2012-11-05,15,86,1,86
2012-09-24,15,86,1,86
2012-09-21,15,86,2,86
2012-07-14,15,86,1,86
2012-10-21,15,86,1,86
2012-10-19,15,86,1,86
2012-09-25,15,86,2,86
2012-07-26,15,86,1,86
2012-07-08,15,86,2,86
2012-07-07,15,86,1,86
2012-08-31,15,86,1,86
2012-07-25,15,86,2,86
2012-05-19,15,86,3,86
2012-07-17,15,86,1,86
2012-12-26,15,86,1,86
2012-07-15,15,86,1,86
2012-08-25,15,86,1,86
2012-06-05,15,86,2,86
2012-03-18,15,86,2,86
2013-05-08,15,86,2,86
2013-05-06,15,86,2,86
2012-05-06,15,86,2,86
2012-05-11,15,86,1,86
2012-09-08,15,86,1,86
2012-09-12,15,86,1,86
2013-03-24,15,86,1,86
2012-09-15,15,86,1,86
2012-10-11,15,86,1,86
2013-02-08,15,86,1,86
2013-03-08,15,86,1,86
2013-02-27,15,86,2,86
2013-03-20,15,86,2,86
2012-07-01,15,86,2,86
2012-08-21,15,86,1,86
2013-03-26,15,86,1,86
2012-07-06,15,86,2,86
2012-06-14,15,86,2,86
2013-04-28,15,86,2,86
2013-05-26,15,86,1,86
2012-03-05,15,86,1,86
2012-06-18,15,86,2,86
2012-03-20,15,86,2,86
2013-06-03,15,86,2,86
2012-05-18,15,86,2,86
2014-06-27,15,86,1,86
2013-04-30,15,86,2,86
2012-09-03,15,86,1,86
2012-06-13,15,93,2,837
2012-02-01,15,93,2,837
2012-09-16,15,93,1,837
2012-06-14,15,93,6,837
2012-09-17,15,93,1,837
2012-09-20,15,93,4,837
2012-09-15,15,93,4,837
2012-09-23,15,93,4,837
2012-06-25,15,93,5,837
2012-01-21,15,93,8,837
2012-06-16,15,93,2,837
2012-12-05,15,93,4,837
2012-05-07,15,93,8,837
2012-12-12,15,93,3,837
2012-06-20,15,93,6,837
2012-11-15,15,93,5,837
2012-12-10,15,93,4,837
2012-12-07,15,93,10,837
2012-10-27,15,93,4,837
2012-10-24,15,93,6,837
2012-10-13,15,93,2,837
2012-10-22,15,93,4,837
2012-07-03,15,93,11,837
2012-10-26,15,93,1,837
2012-07-21,15,93,10,837
2012-07-11,15,93,21,837
2012-07-06,15,93,6,837
2012-07-28,15,93,14,837
2012-07-07,15,93,15,837
2012-08-01,15,93,13,837
2012-07-04,15,93,14,837
2012-07-30,15,93,6,837
2012-08-03,15,93,10,837
2012-09-03,15,93,5,837
2012-08-11,15,93,4,837
2012-05-11,15,93,5,837
2012-06-27,15,93,2,837
2012-08-29,15,93,2,837
2012-08-23,15,93,7,837
2012-09-07,15,93,2,837
2012-09-04,15,93,2,837
2012-09-02,15,93,4,837
2012-08-24,15,93,1,837
2012-09-01,15,93,5,837
2012-08-22,15,93,7,837
2012-08-21,15,93,2,837
2012-11-03,15,93,9,837
2012-06-28,15,93,3,837
2012-06-29,15,93,2,837
2012-08-07,15,93,2,837
2012-11-09,15,93,3,837
2012-06-22,15,93,2,837
2012-10-19,15,93,7,837
2012-05-02,15,93,7,837
2012-05-29,15,93,11,837
2012-04-11,15,93,8,837
2012-12-24,15,93,6,837
2012-06-10,15,93,5,837
2012-04-14,15,93,14,837
2012-02-20,15,93,2,837
2012-04-29,15,93,8,837
2012-04-22,15,93,2,837
2013-02-03,15,93,2,837
2013-01-26,15,93,2,837
2012-06-08,15,93,2,837
2012-02-21,15,93,1,837
2012-09-24,15,93,6,837
2013-02-10,15,93,5,837
2013-02-12,15,93,1,837
2012-05-06,15,93,9,837
2012-06-18,15,93,7,837
2012-02-29,15,93,4,837
2012-05-27,15,93,6,837
2012-03-21,15,93,4,837
2013-01-24,15,93,6,837
2012-06-15,15,93,7,837
2012-01-08,15,93,3,837
2013-01-23,15,93,1,837
2012-09-26,15,93,2,837
2012-03-11,15,93,2,837
2012-09-25,15,93,1,837
2012-01-26,15,93,1,837
2012-06-21,15,93,1,837
2012-02-09,15,93,6,837
2012-06-09,15,93,14,837
2012-09-28,15,93,2,837
2012-04-10,15,93,1,837
2012-01-14,15,93,4,837
2012-06-05,15,93,3,837
2012-10-01,15,93,3,837
2012-12-09,15,93,1,837
2012-06-12,15,93,2,837
2012-12-01,15,93,2,837
2012-06-17,15,93,6,837
2012-09-06,15,93,5,837
2012-10-06,15,93,8,837
2012-10-07,15,93,6,837
2012-10-25,15,93,12,837
2012-07-23,15,93,1,837
2012-10-11,15,93,3,837
2012-07-22,15,93,5,837
2012-07-29,15,93,2,837
2012-10-09,15,93,1,837
2012-10-14,15,93,11,837
2012-07-26,15,93,10,837
2012-08-02,15,93,10,837
2012-06-30,15,93,2,837
2012-06-01,15,93,17,837
2012-08-15,15,93,2,837
2012-03-14,15,93,2,837
2012-08-20,15,93,1,837
2012-03-25,15,93,1,837
2012-05-31,15,93,3,837
2012-09-09,15,93,2,837
2012-08-16,15,93,12,837
2012-06-02,15,93,5,837
2012-08-17,15,93,4,837
2012-10-21,15,93,2,837
2012-08-18,15,93,2,837
2012-01-23,15,93,1,837
2012-07-27,15,93,10,837
2012-08-30,15,93,2,837
2012-05-03,15,93,3,837
2012-01-05,15,93,5,837
2012-08-06,15,93,2,837
2012-07-08,15,93,16,837
2012-01-18,15,93,3,837
2012-11-08,15,93,2,837
2012-08-13,15,93,11,837
2012-07-10,15,93,3,837
2012-11-17,15,93,2,837
2012-08-12,15,93,13,837
2012-11-14,15,93,2,837
2012-09-27,15,93,14,837
2012-10-18,15,93,2,837
2012-11-30,15,93,1,837
2012-11-29,15,93,8,837
2012-07-01,15,93,4,837
2012-01-17,15,93,2,837
2012-06-07,15,93,11,837
2012-02-22,15,93,1,837
2012-08-05,15,93,12,837
2013-02-06,15,93,1,837
2012-01-16,15,93,1,837
2012-12-11,15,93,3,837
2012-10-05,15,93,5,837
2013-01-03,15,93,1,837
2012-12-14,15,93,2,837
2012-09-30,15,93,8,837
2012-04-20,15,93,1,837
2012-05-28,15,93,8,837
2012-03-27,15,93,8,837
2012-04-28,15,93,5,837
2012-02-25,15,93,2,837
2012-05-25,15,93,6,837
2012-09-12,15,93,12,837
2012-05-08,15,93,3,837
2012-11-01,15,93,4,837
2012-05-30,15,93,2,837
2012-01-12,15,93,4,837
2012-05-05,15,93,3,837
2012-03-15,15,93,8,837
2012-09-11,15,93,16,837
2012-05-04,15,93,2,837
2012-04-24,15,93,1,837
2012-08-01,16,16,48,28167
2012-11-05,16,16,45,28167
2012-03-11,16,16,60,28167
2012-06-08,16,16,50,28167
2012-10-31,16,16,10,28167
2012-11-07,16,16,34,28167
2012-10-26,16,16,53,28167
2012-02-17,16,16,30,28167
2013-02-18,16,16,24,28167
2012-10-18,16,16,34,28167
2013-01-30,16,16,39,28167
2013-02-07,16,16,176,28167
2012-10-16,16,16,33,28167
2012-11-15,16,16,28,28167
2012-10-14,16,16,79,28167
2012-11-29,16,16,29,28167
2013-02-06,16,16,59,28167
2013-02-03,16,16,47,28167
2013-01-13,16,16,66,28167
2012-08-05,16,16,51,28167
2012-11-14,16,16,37,28167
2013-01-21,16,16,29,28167
2012-12-11,16,16,49,28167
2012-06-10,16,16,45,28167
2012-12-13,16,16,57,28167
2012-12-08,16,16,66,28167
2012-10-13,16,16,65,28167
2012-02-11,16,16,52,28167
2012-03-15,16,16,34,28167
2013-01-23,16,16,41,28167
2012-04-02,16,16,57,28167
2012-04-22,16,16,28,28167
2012-02-13,16,16,58,28167
2012-03-16,16,16,37,28167
2013-01-20,16,16,42,28167
2012-12-14,16,16,48,28167
2013-02-01,16,16,51,28167
2013-02-04,16,16,43,28167
2012-12-12,16,16,52,28167
2012-12-19,16,16,29,28167
2012-07-16,16,16,36,28167
2012-12-22,16,16,48,28167
2013-02-22,16,16,42,28167
2013-01-10,16,16,55,28167
2012-12-01,16,16,74,28167
2012-12-24,16,16,27,28167
2012-12-20,16,16,49,28167
2013-01-18,16,16,46,28167
2012-02-01,16,16,41,28167
2012-11-30,16,16,40,28167
2012-11-25,16,16,49,28167
2013-01-14,16,16,53,28167
2013-01-29,16,16,23,28167
2012-09-07,16,16,58,28167
2012-12-29,16,16,52,28167
2012-12-23,16,16,52,28167
2012-12-02,16,16,81,28167
2013-01-09,16,16,45,28167
2013-02-08,16,16,89,28167
2012-12-15,16,16,73,28167
2012-12-09,16,16,60,28167
2012-03-20,16,16,25,28167
2012-10-30,16,16,25,28167
2013-02-19,16,16,22,28167
2013-01-25,16,16,39,28167
2012-08-21,16,16,27,28167
2013-01-19,16,16,46,28167
2012-06-11,16,16,39,28167
2012-08-02,16,16,47,28167
2013-01-02,16,16,62,28167
2012-08-03,16,16,42,28167
2012-09-08,16,16,64,28167
2012-10-17,16,16,31,28167
2012-04-18,16,16,26,28167
2012-11-02,16,16,50,28167
2012-10-03,16,16,57,28167
2012-09-13,16,16,41,28167
2012-09-23,16,16,69,28167
2012-11-20,16,16,20,28167
2013-01-04,16,16,68,28167
2012-02-04,16,16,81,28167
2012-08-10,16,16,37,28167
2012-02-09,16,16,26,28167
2012-10-24,16,16,20,28167
2013-01-06,16,16,66,28167
2012-11-03,16,16,56,28167
2012-09-17,16,16,35,28167
2012-08-26,16,16,71,28167
2013-02-24,16,16,24,28167
2012-01-04,16,16,24,28167
2012-01-02,16,16,42,28167
2012-08-22,16,16,27,28167
2012-10-05,16,16,42,28167
2012-10-23,16,16,32,28167
2013-02-25,16,16,22,28167
2012-11-11,16,16,67,28167
2012-09-29,16,16,69,28167
2012-12-05,16,16,56,28167
2012-04-26,16,16,21,28167
2012-09-03,16,16,66,28167
2012-09-05,16,16,44,28167
2012-09-24,16,16,37,28167
2012-02-25,16,16,58,28167
2013-02-10,16,16,37,28167
2012-11-19,16,16,29,28167
2013-02-23,16,16,40,28167
2013-02-15,16,16,54,28167
2013-02-09,16,16,16,28167
2012-09-11,16,16,50,28167
2012-09-19,16,16,30,28167
2012-12-30,16,16,44,28167
2012-10-04,16,16,46,28167
2012-01-31,16,16,33,28167
2012-08-18,16,16,42,28167
2012-08-23,16,16,30,28167
2013-02-13,16,16,27,28167
2012-10-22,16,16,49,28167
2014-05-22,16,16,15,28167
2012-11-26,16,16,30,28167
2013-02-17,16,16,42,28167
2013-01-03,16,16,61,28167
2012-04-05,16,16,36,28167
2012-11-08,16,16,45,28167
2012-02-02,16,16,40,28167
2012-03-27,16,16,29,28167
2012-03-18,16,16,45,28167
2012-04-03,16,16,29,28167
2012-04-08,16,16,65,28167
2013-02-20,16,16,29,28167
2012-05-02,16,16,51,28167
2012-03-22,16,16,24,28167
2012-04-07,16,16,60,28167
2012-07-27,16,16,31,28167
2012-03-21,16,16,23,28167
2012-03-19,16,16,24,28167
2012-02-26,16,16,68,28167
2012-04-30,16,16,23,28167
2012-03-26,16,16,42,28167
2012-09-22,16,16,50,28167
2012-03-14,16,16,37,28167
2012-06-12,16,16,31,28167
2012-03-12,16,16,44,28167
2012-06-25,16,16,28,28167
2012-04-12,16,16,22,28167
2012-07-14,16,16,33,28167
2012-07-13,16,16,53,28167
2012-02-29,16,16,47,28167
2012-10-08,16,16,63,28167
2013-01-01,16,16,56,28167
2012-02-14,16,16,34,28167
2012-04-20,16,16,19,28167
2012-07-15,16,16,43,28167
2012-07-19,16,16,43,28167
2012-03-04,16,16,71,28167
2012-02-21,16,16,34,28167
2012-03-02,16,16,76,28167
2012-06-29,16,16,43,28167
2012-06-14,16,16,43,28167
2012-02-24,16,16,42,28167
2012-04-27,16,16,79,28167
2012-04-16,16,16,25,28167
2012-11-24,16,16,31,28167
2012-06-24,16,16,43,28167
2012-03-10,16,16,70,28167
2012-04-15,16,16,47,28167
2012-05-01,16,16,59,28167
2012-03-09,16,16,48,28167
2012-05-03,16,16,31,28167
2012-05-05,16,16,56,28167
2012-07-18,16,16,21,28167
2012-05-10,16,16,31,28167
2012-11-13,16,16,40,28167
2012-05-08,16,16,51,28167
2012-05-11,16,16,31,28167
2012-11-21,16,16,16,28167
2012-05-14,16,16,53,28167
2012-06-09,16,16,38,28167
2012-07-10,16,16,43,28167
2012-10-09,16,16,24,28167
2012-05-15,16,16,30,28167
2012-07-07,16,16,45,28167
2012-07-01,16,16,46,28167
2012-06-20,16,16,20,28167
2012-07-12,16,16,33,28167
2012-07-28,16,16,33,28167
2012-07-06,16,16,25,28167
2012-06-27,16,16,18,28167
2012-07-04,16,16,24,28167
2012-06-23,16,16,36,28167
2012-10-10,16,16,53,28167
2012-07-30,16,16,27,28167
2013-01-08,16,16,40,28167
2012-06-18,16,16,31,28167
2012-06-16,16,16,24,28167
2012-07-22,16,16,27,28167
2012-09-16,16,16,55,28167
2012-07-21,16,16,33,28167
2012-11-17,16,16,34,28167
2013-02-21,16,16,46,28167
2012-07-25,16,16,24,28167
2012-06-21,16,16,34,28167
2012-06-19,16,16,31,28167
2012-06-22,16,16,29,28167
2012-03-01,16,16,46,28167
2012-04-17,16,16,27,28167
2012-11-10,16,16,68,28167
2012-07-08,16,16,41,28167
2012-10-11,16,16,42,28167
2012-06-07,16,16,31,28167
2012-07-09,16,16,36,28167
2012-06-13,16,16,35,28167
2012-07-02,16,16,44,28167
2012-06-06,16,16,33,28167
2012-07-24,16,16,24,28167
2012-04-21,16,16,27,28167
2012-07-20,16,16,29,28167
2012-03-08,16,16,30,28167
2012-05-12,16,16,37,28167
2012-11-04,16,16,57,28167
2012-06-01,16,16,40,28167
2012-10-12,16,16,42,28167
2014-04-21,16,16,24,28167
2012-06-26,16,16,28,28167
2012-07-29,16,16,50,28167
2012-07-26,16,16,29,28167
2012-06-28,16,16,23,28167
2012-02-18,16,16,55,28167
2012-05-07,16,16,42,28167
2012-05-13,16,16,50,28167
2012-02-15,16,16,30,28167
2012-07-11,16,16,57,28167
2012-06-30,16,16,35,28167
2012-05-04,16,16,49,28167
2012-04-13,16,16,38,28167
2012-11-27,16,16,27,28167
2012-10-06,16,16,48,28167
2012-03-29,16,16,19,28167
2012-03-30,16,16,29,28167
2012-11-16,16,16,28,28167
2012-02-07,16,16,45,28167
2012-11-18,16,16,34,28167
2012-05-06,16,16,43,28167
2012-07-05,16,16,29,28167
2012-09-01,16,16,58,28167
2013-01-17,16,16,29,28167
2012-07-23,16,16,28,28167
2012-04-14,16,16,48,28167
2012-12-16,16,16,53,28167
2012-02-20,16,16,54,28167
2012-08-17,16,16,39,28167
2012-04-10,16,16,42,28167
2012-01-01,16,16,25,28167
2012-03-17,16,16,44,28167
2012-01-30,16,16,25,28167
2012-03-31,16,16,34,28167
2012-04-01,16,16,38,28167
2012-11-23,16,16,19,28167
2012-03-23,16,16,22,28167
2012-04-25,16,16,20,28167
2012-02-06,16,16,43,28167
2012-09-10,16,16,61,28167
2012-11-28,16,16,34,28167
2012-08-25,16,16,41,28167
2014-06-02,16,16,17,28167
2012-08-24,16,16,31,28167
2012-02-05,16,16,70,28167
2012-09-06,16,16,51,28167
2012-02-08,16,16,54,28167
2012-03-25,16,16,44,28167
2012-03-03,16,16,63,28167
2012-10-02,16,16,56,28167
2012-04-09,16,16,49,28167
2012-03-07,16,16,33,28167
2012-04-23,16,16,19,28167
2013-01-07,16,16,56,28167
2012-10-25,16,16,45,28167
2012-08-20,16,16,28,28167
2012-02-28,16,16,42,28167
2012-09-15,16,16,51,28167
2012-03-28,16,16,31,28167
2012-05-20,16,16,43,28167
2013-01-05,16,16,81,28167
2012-02-10,16,16,59,28167
2013-01-22,16,16,29,28167
2013-02-12,16,16,18,28167
2013-01-26,16,16,41,28167
2012-04-04,16,16,38,28167
2012-05-16,16,16,35,28167
2013-02-14,16,16,38,28167
2012-11-06,16,16,23,28167
2012-01-10,16,16,53,28167
2012-08-06,16,16,37,28167
2012-09-26,16,16,33,28167
2012-10-01,16,16,44,28167
2012-08-27,16,16,52,28167
2012-07-17,16,16,17,28167
2012-12-28,16,16,32,28167
2012-07-31,16,16,20,28167
2013-01-24,16,16,30,28167
2012-12-31,16,16,38,28167
2012-11-01,16,16,39,28167
2012-12-26,16,16,51,28167
2012-11-12,16,16,38,28167
2012-12-10,16,16,59,28167
2012-10-15,16,16,32,28167
2012-09-04,16,16,48,28167
2012-12-21,16,16,35,28167
2012-12-04,16,16,33,28167
2012-12-06,16,16,30,28167
2012-08-19,16,16,39,28167
2012-10-21,16,16,56,28167
2013-01-15,16,16,45,28167
2012-12-07,16,16,42,28167
2012-09-21,16,16,27,28167
2013-01-11,16,16,59,28167
2012-09-14,16,16,54,28167
2012-02-27,16,16,38,28167
2012-12-27,16,16,18,28167
2012-08-31,16,16,33,28167
2012-03-05,16,16,79,28167
2012-05-23,16,16,20,28167
2012-04-24,16,16,16,28167
2012-01-13,16,16,43,28167
2012-02-22,16,16,27,28167
2012-12-18,16,16,30,28167
2012-08-28,16,16,38,28167
2012-05-19,16,16,24,28167
2012-09-18,16,16,26,28167
2012-09-28,16,16,33,28167
2012-08-13,16,16,40,28167
2012-04-06,16,16,36,28167
2012-03-24,16,16,32,28167
2012-10-20,16,16,37,28167
2012-08-11,16,16,70,28167
2013-02-11,16,16,44,28167
2012-08-29,16,16,44,28167
2012-02-23,16,16,34,28167
2012-05-09,16,16,36,28167
2012-05-30,16,16,22,28167
2012-01-24,16,16,28,28167
2012-09-02,16,16,53,28167
2012-01-14,16,16,56,28167
2012-08-09,16,16,25,28167
2012-09-30,16,16,58,28167
2012-09-27,16,16,40,28167
2013-01-28,16,16,32,28167
2012-05-29,16,16,20,28167
2012-06-03,16,16,48,28167
2014-05-05,16,16,29,28167
2012-09-25,16,16,36,28167
2012-09-20,16,16,34,28167
2012-08-16,16,16,24,28167
2013-05-24,16,16,7,28167
2012-01-06,16,16,27,28167
2012-01-15,16,16,42,28167
2013-01-27,16,16,57,28167
2012-05-31,16,16,16,28167
2012-03-06,16,16,43,28167
2012-06-04,16,16,52,28167
2012-01-27,16,16,36,28167
2012-01-26,16,16,43,28167
2012-01-11,16,16,51,28167
2012-01-22,16,16,53,28167
2012-01-16,16,16,45,28167
2012-01-25,16,16,24,28167
2012-08-07,16,16,38,28167
2013-02-16,16,16,53,28167
2012-12-03,16,16,34,28167
2013-02-02,16,16,86,28167
2013-01-12,16,16,57,28167
2012-06-02,16,16,73,28167
2013-12-10,16,16,25,28167
2012-10-19,16,16,34,28167
2012-08-08,16,16,47,28167
2012-04-29,16,16,24,28167
2012-10-07,16,16,55,28167
2012-03-13,16,16,37,28167
2012-01-03,16,16,20,28167
2012-09-09,16,16,58,28167
2012-04-28,16,16,26,28167
2012-08-15,16,16,20,28167
2012-05-21,16,16,37,28167
2013-02-05,16,16,53,28167
2013-01-16,16,16,35,28167
2012-05-24,16,16,22,28167
2012-05-25,16,16,20,28167
2013-01-31,16,16,28,28167
2012-02-12,16,16,59,28167
2012-11-09,16,16,50,28167
2012-08-04,16,16,44,28167
2012-10-28,16,16,175,28167
2012-02-19,16,16,62,28167
2012-08-12,16,16,46,28167
2012-01-07,16,16,42,28167
2012-06-05,16,16,45,28167
2012-04-11,16,16,48,28167
2012-05-27,16,16,27,28167
2012-12-17,16,16,35,28167
2012-09-12,16,16,31,28167
2014-04-20,16,16,15,28167
2013-02-26,16,16,24,28167
2014-10-07,16,16,36,28167
2014-10-09,16,16,26,28167
2014-10-08,16,16,45,28167
2014-10-27,16,16,12,28167
2014-04-04,16,16,31,28167
2012-06-17,16,16,23,28167
2014-10-06,16,16,20,28167
2014-03-25,16,16,12,28167
2012-10-27,16,16,94,28167
2012-08-14,16,16,42,28167
2012-05-28,16,16,24,28167
2012-10-29,16,16,30,28167
2012-05-26,16,16,21,28167
2012-07-03,16,16,23,28167
2014-10-11,16,16,35,28167
2014-10-10,16,16,43,28167
2013-03-27,16,16,24,28167
2013-12-06,16,16,23,28167
2014-06-12,16,16,17,28167
2014-06-07,16,16,25,28167
2013-12-07,16,16,39,28167
2013-11-01,16,16,51,28167
2014-03-24,16,16,12,28167
2014-05-13,16,16,20,28167
2014-09-28,16,16,19,28167
2013-03-24,16,16,30,28167
2013-12-22,16,16,31,28167
2013-03-14,16,16,30,28167
2013-04-28,16,16,16,28167
2014-05-14,16,16,20,28167
2014-03-08,16,16,40,28167
2014-05-15,16,16,14,28167
2014-03-02,16,16,42,28167
2014-03-05,16,16,38,28167
2014-05-19,16,16,20,28167
2014-03-01,16,16,53,28167
2014-03-07,16,16,28,28167
2014-01-10,16,16,40,28167
2014-02-28,16,16,26,28167
2014-10-30,16,16,10,28167
2014-01-12,16,16,41,28167
2013-04-08,16,16,33,28167
2014-02-26,16,16,24,28167
2014-01-14,16,16,27,28167
2014-10-28,16,16,10,28167
2014-01-13,16,16,33,28167
2014-04-09,16,16,13,28167
2014-01-28,16,16,24,28167
2014-04-25,16,16,23,28167
2014-01-25,16,16,43,28167
2014-05-31,16,16,31,28167
2014-10-29,16,16,10,28167
2013-05-11,16,16,42,28167
2014-05-24,16,16,16,28167
2014-04-19,16,16,30,28167
2014-06-05,16,16,23,28167
2014-10-05,16,16,49,28167
2014-06-04,16,16,28,28167
2014-06-08,16,16,36,28167
2014-06-11,16,16,29,28167
2013-04-01,16,16,36,28167
2013-05-04,16,16,30,28167
2014-10-02,16,16,38,28167
2014-08-08,16,16,48,28167
2014-08-06,16,16,23,28167
2014-09-25,16,16,12,28167
2014-10-12,16,16,13,28167
2014-08-07,16,16,45,28167
2014-08-09,16,16,30,28167
2014-09-26,16,16,20,28167
2014-09-16,16,16,29,28167
2014-07-10,16,16,23,28167
2013-04-22,16,16,14,28167
2014-09-11,16,16,44,28167
2014-07-20,16,16,27,28167
2014-07-22,16,16,10,28167
2014-07-02,16,16,40,28167
2014-09-06,16,16,32,28167
2014-07-31,16,16,16,28167
2014-08-23,16,16,38,28167
2014-09-05,16,16,32,28167
2014-09-09,16,16,20,28167
2013-04-25,16,16,14,28167
2013-03-06,16,16,38,28167
2014-06-28,16,16,29,28167
2014-06-27,16,16,25,28167
2014-08-05,16,16,23,28167
2014-08-04,16,16,26,28167
2014-07-03,16,16,26,28167
2014-09-08,16,16,36,28167
2014-07-07,16,16,37,28167
2014-09-15,16,16,39,28167
2014-07-04,16,16,23,28167
2014-07-11,16,16,29,28167
2014-08-02,16,16,38,28167
2014-06-30,16,16,18,28167
2014-07-05,16,16,12,28167
2013-09-23,16,16,6,28167
2014-07-06,16,16,26,28167
2014-04-08,16,16,16,28167
2013-09-19,16,16,15,28167
2014-06-26,16,16,10,28167
2014-05-28,16,16,7,28167
2014-05-23,16,16,16,28167
2013-08-27,16,16,49,28167
2013-08-25,16,16,38,28167
2014-02-23,16,16,49,28167
2014-08-20,16,16,24,28167
2014-05-25,16,16,28,28167
2013-08-14,16,16,46,28167
2013-08-23,16,16,21,28167
2013-08-20,16,16,26,28167
2014-06-06,16,16,18,28167
2014-02-24,16,16,36,28167
2014-05-17,16,16,15,28167
2014-01-07,16,16,34,28167
2014-05-12,16,16,20,28167
2013-09-21,16,16,28,28167
2014-05-10,16,16,34,28167
2013-12-08,16,16,58,28167
2013-09-15,16,16,35,28167
2014-03-19,16,16,12,28167
2013-11-07,16,16,22,28167
2014-08-21,16,16,22,28167
2013-07-15,16,16,23,28167
2013-07-29,16,16,15,28167
2013-07-13,16,16,44,28167
2014-03-04,16,16,37,28167
2013-12-24,16,16,25,28167
2013-11-18,16,16,16,28167
2014-04-26,16,16,16,28167
2013-07-10,16,16,41,28167
2013-10-20,16,16,24,28167
2013-07-03,16,16,21,28167
2014-06-21,16,16,17,28167
2014-06-19,16,16,16,28167
2014-06-20,16,16,13,28167
2013-11-12,16,16,28,28167
2013-07-06,16,16,23,28167
2013-07-08,16,16,26,28167
2014-06-25,16,16,15,28167
2013-10-09,16,16,14,28167
2013-10-13,16,16,34,28167
2013-11-11,16,16,27,28167
2012-01-19,16,16,36,28167
2012-01-05,16,16,32,28167
2012-05-22,16,16,39,28167
2013-11-20,16,16,18,28167
2013-11-09,16,16,38,28167
2013-10-18,16,16,16,28167
2013-11-19,16,16,14,28167
2013-06-24,16,16,11,28167
2013-12-01,16,16,36,28167
2013-11-13,16,16,26,28167
2013-10-05,16,16,28,28167
2013-10-31,16,16,8,28167
2013-11-14,16,16,21,28167
2013-10-21,16,16,15,28167
2013-11-16,16,16,20,28167
2012-01-17,16,16,27,28167
2013-11-05,16,16,27,28167
2013-04-30,16,16,10,28167
2013-10-10,16,16,19,28167
2013-10-17,16,16,16,28167
